joinfield,ward,model_leader,actual_leader,correct,precinct_mae,actual_margin,err_Paul Vallas,err_Brandon Johnson,err_Lori Lightfoot,err_Chuy García,err_Willie Wilson,err_Kam Buckner,err_Sophia King,err_Jamal Green,pct_black,pct_hispanic,pct_white,pct_asian,score_pp
CITY OF CHICAGO:Ward 38 Precinct 07,Ward 38,Paul Vallas,Paul Vallas,True,6.170580489985278,43.69114877589453,21.44827360167999,-7.357042609549065,-4.519774011299435,-8.179332640682555,-6.54796846676689,0.8764147711154271,0.39103808819270425,-0.04479973059616582,0.0095157083085149,0.4217019401021187,0.5408418002161404,0.0058402702596766,-28.16
CITY OF CHICAGO:Ward 38 Precinct 08,Ward 38,Paul Vallas,Paul Vallas,True,5.939923058745232,47.95454545454545,21.60769278661059,-7.2727272727272725,-5.0,-8.76090029393328,-3.634243998605184,0.6457469051266155,0.3517820642570582,-0.24629114870184907,0.0047501594983841,0.3039430948065278,0.6391589039854365,0.0290268306308731,-32.44
CITY OF CHICAGO:Ward 38 Precinct 09,Ward 38,Paul Vallas,Paul Vallas,True,6.005823388472162,42.48210023866349,20.787917401290013,-7.311983678311155,-7.637231503579953,-10.170431177330302,-0.6543435496064411,0.7417801922032929,0.24421163276922597,-0.49868797268691745,0.0192535289420564,0.2678137123414232,0.6117771035028952,0.071379601829186,-24.38
CITY OF CHICAGO:Ward 38 Precinct 10,Ward 38,Paul Vallas,Paul Vallas,True,4.217776970753502,49.234693877551024,12.670667449214557,-4.2672299453454965,-5.1020408163265305,-5.423829726409894,-4.2013819472922345,1.0138728072556735,0.8608572821927636,0.20233579199087698,0.0140959768376811,0.3530850818587277,0.5308119036803579,0.0701092313900628,-25.16
CITY OF CHICAGO:Ward 38 Precinct 11,Ward 38,Paul Vallas,Paul Vallas,True,6.56858182848675,50.98039215686274,17.71629806844086,-5.88235294117647,-8.823529411764707,-9.607843137254903,9.448165712225446,-0.28633406849166415,-0.37843125896399304,0.405700029575961,0.0389162523235219,0.0965517638865257,0.8266009530442411,0.0379310307457112,-44.19
CITY OF CHICAGO:Ward 38 Precinct 12,Ward 38,Paul Vallas,Paul Vallas,True,5.2457759644524025,47.18934911242604,18.618092061398393,-6.804733727810651,-4.881656804733728,-8.059229796408609,-2.7645387172192533,0.44736168476127885,0.3388780815282089,-0.05171684175910114,0.0,0.3687947662011094,0.5315224882946924,0.0782028566126118,-30.46
CITY OF CHICAGO:Ward 38 Precinct 13,Ward 38,Paul Vallas,Paul Vallas,True,5.816864594691601,47.92332268370607,17.772102188613516,-8.626198083067091,-7.667731629392971,-8.815898299072398,1.525884506868673,0.6056441331459125,0.8030750044488862,0.71838291292336,0.0234629577891049,0.2979113697900302,0.4860886954756686,0.1605021123986137,-25.83
CITY OF CHICAGO:Ward 38 Precinct 14,Ward 38,Paul Vallas,Paul Vallas,True,5.281846135896783,49.56521739130435,17.546605250598446,-7.391304347826087,-5.217391304347826,-9.994075063956595,0.9319392424988096,0.5122011809116418,0.6318271340082278,0.02942556302664174,0.0,0.3760584679560181,0.5482157518359676,0.0554972782605816,-31.97
CITY OF CHICAGO:Ward 38 Precinct 15,Ward 38,Paul Vallas,Paul Vallas,True,5.700374616387156,39.43298969072164,20.375380293820967,-5.2675955035215285,-5.412371134020619,-10.667278036683122,-2.0428699334719123,-0.552855469696906,-0.18624615412018292,-1.098400405762006,0.0,0.255938242280285,0.5742280285035629,0.092042755344418,-22.79
CITY OF CHICAGO:Ward 38 Precinct 16,Ward 38,Paul Vallas,Paul Vallas,True,4.008070359295972,41.42194744976816,8.491869141347586,-8.199388831644255,-6.543496766206119,-4.651479206700748,2.5894006244040395,0.3067620331742812,0.799406632440652,-0.48275963845009146,0.1252173003194639,0.3537666292847818,0.4757022331112144,0.0289197715293312,-21.13
CITY OF CHICAGO:Ward 38 Precinct 17,Ward 38,Paul Vallas,Paul Vallas,True,6.7796985136561405,34.963768115942024,22.604114020567025,-13.961479086161294,-6.340579710144928,-9.715602128326697,0.46201471138181127,0.24640130520003964,0.5615424354670149,0.3458547120003098,0.0105030546864407,0.2067303723349193,0.6006926117231772,0.0903196847276862,-20.76
CITY OF CHICAGO:Ward 38 Precinct 18,Ward 38,Paul Vallas,Paul Vallas,True,4.136150129936267,30.22508038585209,12.196107441360699,-8.30130720105718,-5.195179530016138,-3.7378216396567465,-2.4688501176776136,-0.6147472211418059,0.5036500725670326,-0.07153781601291148,0.028177040264629,0.3470501663644716,0.5219572897300829,0.0939020738728113,-12.07
CITY OF CHICAGO:Ward 38 Precinct 19,Ward 38,Paul Vallas,Paul Vallas,True,3.2439873133987454,42.362204724409445,6.586732920283101,-5.661465613176674,-4.881889763779528,2.3766447032815248,-5.844571381257075,0.4696006254407106,0.03184828520530064,0.0991452147660503,0.0012071080849596,0.4857063649120519,0.4764931136663186,0.0224048518829039,-15.11
CITY OF CHICAGO:Ward 38 Precinct 20,Ward 38,Paul Vallas,Paul Vallas,True,4.037392551301519,31.608133086876155,8.13456985841024,-10.115519190155533,-5.208624511145269,3.795272404996487,-3.2450497251967887,0.3748849359820098,-0.5033998840850701,-0.9218199004407502,0.0298698047874874,0.4284547365974872,0.4373816800055016,0.0873748980154139,-13.39
CITY OF CHICAGO:Ward 38 Precinct 21,Ward 38,Paul Vallas,Paul Vallas,True,4.488639771552484,23.45864661654135,10.59525070496236,-13.830041224001285,-4.629974032013289,2.742049804551214,-3.007220132426822,0.39433122659076164,0.37808434428825977,-0.3321667035858784,0.0349870564557322,0.3389449776239417,0.5534197512315449,0.0500369076386246,-9.0
CITY OF CHICAGO:Ward 38 Precinct 22,Ward 38,Paul Vallas,Paul Vallas,True,4.638676615137673,22.602739726027394,5.839641428809267,-10.625632177589386,-3.928955571746795,8.42196599912928,-7.307788420507966,-0.5371732965238851,0.1937583922256899,0.25449763456911,0.0038366805654894,0.4481974903623203,0.5098060610805976,0.014800012661889,-7.07
CITY OF CHICAGO:Ward 38 Precinct 23,Ward 38,Paul Vallas,Paul Vallas,True,4.120217453543748,26.81818181818182,7.673548892154058,-10.462796249074113,-3.459229994671616,4.016626605904319,-5.76443141105567,0.4173443537147794,0.528506956584494,-0.6392551651909335,0.0227832304096409,0.4241422106301725,0.481852607513649,0.0566263321579415,-10.01
CITY OF CHICAGO:Ward 38 Precinct 24,Ward 38,Paul Vallas,Paul Vallas,True,6.550657247406646,28.153846153846153,23.141299529843113,-15.52880003813879,-7.076923076923077,-4.027698404892442,-2.456231022622133,-0.04198295250340458,-0.09119119155371075,-0.041131762776489264,0.0239270358732026,0.3294277659282896,0.5845049869855152,0.0388953554155709,-16.98
CITY OF CHICAGO:Ward 38 Precinct 25,Ward 38,Paul Vallas,Paul Vallas,True,4.1694969929780425,13.788487282463185,9.217156369326501,-13.930001322142108,-3.0808527546176063,3.4168654003688683,-3.1011107496034884,-0.06630224931178895,0.1991231963994738,-0.34456390205451,0.0201263365247099,0.297372875607014,0.5444611678714071,0.0313236481012067,-4.94
CITY OF CHICAGO:Ward 39 Precinct 01,Ward 39,Paul Vallas,Paul Vallas,True,8.30350289708491,48.02065404475043,24.51177098873709,-12.736660929432015,-10.671256454388985,-7.917383820998279,8.735419597172344,-1.0800468983986793,0.5466537247805926,-0.22883076277129544,0.005103562891759,0.149263655358016,0.7201000577914106,0.0849770373182049,-34.71
CITY OF CHICAGO:Ward 39 Precinct 02,Ward 39,Paul Vallas,Paul Vallas,True,9.910779587195385,19.817073170731707,24.568622577269966,-9.451219512195122,-9.053613446807798,-24.085365853658537,11.261087379211792,-0.20191512549107127,0.00028242710859872205,0.6641303758202,0.0561959175609261,0.1275216471690984,0.5533140756347249,0.2572046757828479,-33.71
CITY OF CHICAGO:Ward 39 Precinct 03,Ward 39,Paul Vallas,Paul Vallas,True,4.632514709428394,9.97566909975669,11.307062524848089,-13.189620453907283,-5.525118642405161,3.101104484143799,-1.1995392224776802,-1.4993703363317206,0.27704882290435984,-0.9612531884090503,0.0078648555664103,0.2660550431709341,0.5133410972942045,0.1522941032533203,-4.34
CITY OF CHICAGO:Ward 39 Precinct 04,Ward 39,Paul Vallas,Paul Vallas,True,7.815215681107807,51.83887915936952,21.138888906908083,-9.632224168126093,-11.208406304728546,-9.281961471103326,9.931034218888634,-0.3649898984845383,-0.03689691787110115,-0.9273235627521317,0.0038202257272575,0.2265059193057182,0.6297614072034283,0.0818914715803281,-33.8
CITY OF CHICAGO:Ward 39 Precinct 05,Ward 39,Paul Vallas,Paul Vallas,True,2.429923256457922,13.527851458885943,-0.36564694703026257,-10.01479240251672,-1.4538290365919444,5.778404869003742,-0.10552421117891522,-0.2470010586041429,0.09644515101062834,-1.3777423757270233,0.0009053343822353,0.345175702386127,0.4160127980278411,0.2267012546574119,-1.53
CITY OF CHICAGO:Ward 39 Precinct 06,Ward 39,Paul Vallas,Paul Vallas,True,3.3389660727442947,10.83032490974729,-8.895102266495252,-4.441537097502812,1.7054720134960664,6.453534408099001,-1.014605442572148,0.5390571787818509,0.8129576847829202,-2.8494624902243073,0.0044215369831961,0.2829913640171488,0.3819256640220765,0.1993741684324644,3.78
CITY OF CHICAGO:Ward 39 Precinct 07,Ward 39,Paul Vallas,Paul Vallas,True,4.446631949704878,23.809523809523807,-11.533451162556963,-6.303387072121744,-1.6993401739090765,13.707926152207083,0.03937737697246313,0.19438126382263465,-1.022338116038018,-1.0728542800110417,0.0027245777862009,0.3564606218806614,0.3573707842162017,0.2651263583553458,-0.75
CITY OF CHICAGO:Ward 39 Precinct 08,Ward 39,Paul Vallas,Paul Vallas,True,3.4331268219459417,16.510903426791277,-12.62413858666736,4.641190598049411,4.042120366175363,-2.276479109298915,-2.2481721542847244,-0.42856044335009175,0.8002957678660811,0.4040575498755913,0.0007490209236922,0.2797521633963165,0.490651760585941,0.2270994369061524,6.58
CITY OF CHICAGO:Ward 39 Precinct 09,Ward 39,Paul Vallas,Paul Vallas,True,3.312660991098722,13.793103448275861,5.465718958495036,-13.73506585114831,1.8578612248591295,-3.3604211190639113,0.7607308823806058,0.6953281463765504,0.18578799999257029,0.4403737464736634,0.04337454927694,0.2412989046137577,0.4120059454186335,0.271513024068363,-6.05
CITY OF CHICAGO:Ward 39 Precinct 10,Ward 39,Brandon Johnson,Brandon Johnson,True,7.8488101331187465,19.623655913978492,-25.0,-5.049524354648422,10.629407853760453,18.546844384373085,-2.4193548387096775,-0.07901191176010736,-0.06378424301373108,-1.0025534786845016,0.0544999447063819,0.3913314256588471,0.3942520720814393,0.1351346546989481,25.34
CITY OF CHICAGO:Ward 39 Precinct 11,Ward 39,Paul Vallas,Paul Vallas,True,3.888034607202177,24.414715719063544,8.57783035611645,-10.856049660344297,-5.235365648239199,-2.7340045654930685,1.6858235585432104,0.923606460269796,0.5200350480619159,-0.5715615605494783,0.0570122552114427,0.2956354096355963,0.4481841342448999,0.1748491483305891,-11.14
CITY OF CHICAGO:Ward 39 Precinct 12,Ward 39,Paul Vallas,Paul Vallas,True,2.6153363748018674,13.713080168776374,-4.344658043640242,-7.678900208143907,-0.5035013044840984,6.47802493024619,-0.2521199611980898,0.13847756314394125,-0.65243167370557,-0.8745773138528987,0.0365865338650472,0.2646248432792572,0.2874232085352144,0.3867991971729322,-1.22
CITY OF CHICAGO:Ward 39 Precinct 13,Ward 39,Paul Vallas,Paul Vallas,True,4.305971460641279,20.238095238095237,12.617076091599234,-12.170241243444465,-5.228609550467242,-2.591176344433119,0.04720477857393865,-0.48379981648045306,0.7147619665745887,-0.5949018935571841,0.0,0.237214372042596,0.544069660648156,0.1926006598694472,-7.2
CITY OF CHICAGO:Ward 39 Precinct 14,Ward 39,Paul Vallas,Paul Vallas,True,5.281129150233457,67.17752234993614,9.26486277314159,-7.0242656449553005,-5.874840357598978,-6.385696040868455,13.179086356227682,0.3447439264022335,-0.09208879738727277,0.08344930528615359,0.0082432583171753,0.0284896178200778,0.8395526921302521,0.1052228740674971,-44.09
CITY OF CHICAGO:Ward 39 Precinct 15,Ward 39,Paul Vallas,Paul Vallas,True,3.114132492617558,9.090909090909093,-10.812126778639486,-2.2629429610712624,1.732689320848288,6.07510873756609,-2.8825047260050716,-0.16670745003440277,0.8038889062385313,-0.177091060537337,0.0287642061431474,0.1862828013863716,0.4259343242518036,0.310956458939475,6.23
CITY OF CHICAGO:Ward 39 Precinct 16,Ward 39,Paul Vallas,Paul Vallas,True,2.0505860420970095,19.21921921921922,3.5607788049216493,-2.855021485228118,-2.8423416690485688,-2.2210422218606416,-2.925455374726074,-0.4000280787179022,0.7967223576490597,-0.8032983446240615,0.0009149129995505,0.283623029860656,0.6193961006956907,0.0960658649528028,-0.71
CITY OF CHICAGO:Ward 39 Precinct 17,Ward 39,Paul Vallas,Paul Vallas,True,6.903610514499186,48.36759371221282,23.691785965383072,-11.24546553808948,-8.222490931076178,-9.044707071604522,2.625041732139091,0.010977426590441479,0.32127861411715775,0.06713683699354975,0.0,0.2728119822782165,0.5512687632444264,0.1172739904435456,-31.73
CITY OF CHICAGO:Ward 39 Precinct 18,Ward 39,Paul Vallas,Paul Vallas,True,6.848455399972366,48.47645429362881,25.31416370681,-9.141274238227147,-8.310249307479225,-10.398674205576182,0.6921530594894726,-0.2769188099410973,0.2147982549340675,-0.43941161732173994,0.0,0.1898940263932384,0.6611963417649778,0.1241064233633429,-27.26
CITY OF CHICAGO:Ward 39 Precinct 19,Ward 39,Brandon Johnson,Brandon Johnson,True,8.18471405992153,5.1051051051051015,-27.62352156155623,5.659791443222739,10.50377522460106,12.033017275031069,-6.456456456456457,1.434490065537449,-0.24699797687866148,-1.5196624760885822,0.0400858932553349,0.2006567004872165,0.3041081265141442,0.4233608831055471,18.21
CITY OF CHICAGO:Ward 39 Precinct 20,Ward 39,Paul Vallas,Paul Vallas,True,6.119337003487298,48.526522593320244,16.761627033480842,-13.73401548411382,-5.304518664047151,-6.545779536072683,5.0603154312378456,-0.575620135868587,0.688810050277513,-0.28400969279994276,0.0,0.1450792408301118,0.5573964168513789,0.2356802496732266,-24.01
CITY OF CHICAGO:Ward 39 Precinct 21,Ward 39,Brandon Johnson,Brandon Johnson,True,4.273016143987588,1.8050541516245466,-12.055979244504824,0.5171148935936287,6.200050670746432,6.828890438559237,-6.678700361010831,-0.05922788060071793,-0.9362706299281184,-0.9078950329569238,0.0659760948815415,0.1500178630276891,0.5803927952784868,0.1536531128676146,11.97
CITY OF CHICAGO:Ward 39 Precinct 22,Ward 39,Paul Vallas,Paul Vallas,True,8.597364521050592,44.7129909365559,24.06977550092484,-12.386706948640484,-10.27190332326284,-11.48036253776435,8.623286087593273,-0.4945972155426583,1.10197419905558,0.35031035562070234,0.002499665927301,0.0876367943386481,0.6641685199421803,0.2260685905486503,-30.39
CITY OF CHICAGO:Ward 39 Precinct 23,Ward 39,Paul Vallas,Paul Vallas,True,5.403510056999424,64.47368421052632,10.238576689929268,-10.526315789473683,-5.263157894736842,-3.9473684210526314,11.176797430372758,-0.4055212840668804,1.0641990582915,0.6061438880718301,0.0,0.0506332482179499,0.8951177202040723,0.0379744244477308,-39.24
CITY OF CHICAGO:Ward 39 Precinct 24,Ward 39,Paul Vallas,Paul Vallas,True,4.312493736255488,1.8912529550827395,-6.883202559562518,-5.859379131773245,4.512827084184178,8.732258037443316,-4.7281323877068555,-1.9527144425297076,0.6224690477375545,-1.2089671991065223,0.0165334537204664,0.2506686891780014,0.63373604300925,0.0603107059371107,7.54
CITY OF CHICAGO:Ward 39 Precinct 25,Ward 39,Brandon Johnson,Brandon Johnson,True,5.541128283958615,9.558823529411766,-12.816064205833822,2.460795366032248,5.668040567806158,10.427881453702978,-9.926470588235293,0.37090695732977275,0.05082399295725168,-2.6080431397714046,0.0580926235187886,0.3494423432074025,0.3049949574951526,0.2363482682770809,17.71
CITY OF CHICAGO:Ward 39 Precinct 26,Ward 39,Chuy García,Paul Vallas,False,5.067048298963252,7.835820895522389,-19.12015955140262,-2.2656476575174613,6.917771723741563,8.340380246884038,-1.5655642965185936,0.7848897484690831,0.38030847094099207,-1.1616646962316646,0.0670874796453772,0.4494691643619634,0.3624845563338416,0.055137183695624,9.58
CITY OF CHICAGO:Ward 39 Precinct 27,Ward 39,Paul Vallas,Paul Vallas,True,9.233182992241705,30.3834808259587,27.06668367001313,-11.454480735092586,-15.634218289085547,-13.120757373842073,5.923669192510156,-0.2821595355263556,0.20652776158213063,-0.17696738028165937,0.0224088934613829,0.0714144443020984,0.544271219853953,0.2749052394355757,-21.76
CITY OF CHICAGO:Ward 39 Precinct 28,Ward 39,Paul Vallas,Paul Vallas,True,4.405635201621265,0.9523809523809545,13.114346490321182,-14.204377999474865,-1.4894941055534017,-2.1729304246260157,-3.4773737541764764,-0.1232075284716222,0.5409322984866051,0.12241901185994505,0.0231577538437404,0.1465254582291886,0.5661275345442506,0.1986785442697461,-1.2
CITY OF CHICAGO:Ward 39 Precinct 29,Ward 39,Paul Vallas,Paul Vallas,True,8.196611232868882,48.9051094890511,19.00972546034013,-8.02919708029197,-12.408759124087592,-10.218978102189782,14.17168841607962,-0.4745679154762301,-0.4391652500436301,-0.8208085144421,0.0097086632973944,0.3391585162522242,0.509385071306573,0.1190938249612423,-45.34
CITY OF CHICAGO:Ward 39 Precinct 30,Ward 39,Paul Vallas,Paul Vallas,True,3.802057805590407,41.355932203389834,6.577553999943497,-9.659425987714362,-7.068758008015519,-1.1752516616769695,3.743943280360335,1.0418909362404523,-0.5351240112455382,-0.6145145595265805,0.0097087271775153,0.3391586430209038,0.5093851854919588,0.1190938851515761,-15.29
CITY OF CHICAGO:Ward 39 Precinct 31,Ward 39,Paul Vallas,Paul Vallas,True,7.187982108357872,47.9224376731302,22.32037751126835,-13.29639889196676,-8.86426592797784,-6.9252077562326875,5.629154021130123,-0.06539282468883983,0.22499352749849755,-0.17806640609987245,0.000965848290956,0.0567088925737595,0.7452049190199703,0.1728274729918631,-26.6
CITY OF CHICAGO:Ward 39 Precinct 32,Ward 39,Paul Vallas,Paul Vallas,True,8.257807197786901,40.762124711316396,21.381744255502177,-18.36027713625866,-9.353348729792147,-6.774453231169608,8.78860549082399,0.44566096383423975,0.4814188852978449,-0.47694888961655035,0.0369712611301835,0.1694200479904781,0.6687287906159485,0.0799959107848681,-24.74
CITY OF CHICAGO:Ward 39 Precinct 33,Ward 39,Paul Vallas,Paul Vallas,True,8.193753219024256,45.9375,23.22658563117107,-15.937499999999998,-5.0,-8.75,9.923878733357189,-1.2101572901704198,-1.1883673525908598,-0.31353674490451,0.0040813357822562,0.0299299825916447,0.8746625046561957,0.0519303486407833,-30.18
CITY OF CHICAGO:Ward 39 Precinct 34,Ward 39,Paul Vallas,Paul Vallas,True,6.687371414889305,54.6875,16.047578535226926,-12.239583333333332,-6.25,-6.510416666666667,11.949798584651155,-0.12583109300444653,-0.2850953196724034,0.09066778655951666,0.0148917550255187,0.0046881551697529,0.8517288574695888,0.1043600033385196,-35.71
CITY OF CHICAGO:Ward 39 Precinct 35,Ward 39,Paul Vallas,Paul Vallas,True,2.3525509177462083,24.263431542461007,0.17244280751489427,-9.644071289569373,-0.14611276883281094,-2.0233887727956312,4.9058861691558695,0.48703168849672984,-0.505115338700349,-0.9363585069040089,0.0434174949294227,0.2683869046456476,0.3588081208681748,0.3141093706959348,-6.58
CITY OF CHICAGO:Ward 40 Precinct 01,Ward 40,Paul Vallas,Paul Vallas,True,2.258004772430674,7.500000000000001,-1.7782624944207126,-7.730180072150492,3.7050925149478346,-2.2779240350663588,1.4820835689575236,-0.12994370732505311,-0.24593186778235665,-0.7146199187950633,0.1446350404203058,0.1996261264189312,0.5443968408052083,0.0772256583992012,2.52
CITY OF CHICAGO:Ward 40 Precinct 02,Ward 40,Brandon Johnson,Paul Vallas,False,3.853058016947478,3.5514018691588767,-9.070808993904647,4.64478165582331,2.8161502761038544,4.105725234535343,-5.587903616427739,0.0007318955100827501,-0.14974612352429573,-4.448616339750554,0.162746198178296,0.2053591839834357,0.3482461587757851,0.2392865679215667,9.61
CITY OF CHICAGO:Ward 40 Precinct 03,Ward 40,Brandon Johnson,Paul Vallas,False,4.859012918694372,0.589390962671904,-17.04667220209729,2.312784166382431,7.075665648556353,5.1773879549372985,-3.6729006966667908,-0.5912268838188202,1.025370899084086,-1.9700948980119,0.2037664230377015,0.2555339900941534,0.2849369307565045,0.2164666240733666,12.36
CITY OF CHICAGO:Ward 40 Precinct 04,Ward 40,Paul Vallas,Paul Vallas,True,2.0435787443548703,20.215053763440864,-8.319658118700918,1.2796245673348305,0.6854845636124873,2.3643628406548323,-1.2979184082095585,-0.7269298052310524,-1.1931063513393725,-0.4815452997559113,0.1087238414920908,0.2669295612034975,0.3011577612396051,0.2320832302483623,0.43
CITY OF CHICAGO:Ward 40 Precinct 05,Ward 40,Brandon Johnson,Paul Vallas,False,6.868902745148249,8.809523809523808,-22.97646908761981,7.914186255661895,6.713853509324977,9.002728209788799,-5.705096917007521,-0.22119365092283066,-0.30025022389789846,-2.117444106962257,0.0533042509470351,0.2405172958127042,0.3733227163129614,0.2304475689975659,13.71
CITY OF CHICAGO:Ward 40 Precinct 06,Ward 40,Paul Vallas,Paul Vallas,True,2.4851274187393138,0.48426150121065326,4.198458612472683,-0.7187303072197726,-6.211732087966515,-0.10858142944297489,-3.684725377476346,1.0286382140817922,0.8685698425854492,-3.06158347866898,0.1503538954003802,0.1764820420292804,0.3577300275085248,0.3109886742667744,2.81
CITY OF CHICAGO:Ward 40 Precinct 07,Ward 40,Brandon Johnson,Brandon Johnson,True,7.731567381044689,1.65631469979296,-28.1938912177781,5.598554952917917,8.765848609629042,10.293615469253773,-4.968944099378882,1.3635484545024095,1.1013878638833998,-1.566748381013991,0.2069953470462507,0.2743729424286972,0.2968561888415624,0.1630398070155458,20.61
CITY OF CHICAGO:Ward 40 Precinct 08,Ward 40,Paul Vallas,Paul Vallas,True,2.390001151865979,20.98092643051771,-9.557131606081088,-1.6613706498311314,-1.0976830326808642,2.9690811620751516,1.9532545778955412,0.2626687654069548,0.5301570962689498,-1.0886623246881528,0.126493850687296,0.3391707009361479,0.235370080166627,0.2077426275097584,-1.96
CITY OF CHICAGO:Ward 40 Precinct 09,Ward 40,Chuy García,Paul Vallas,False,3.885959949721252,7.1550255536626945,-10.933258543582753,1.020139960675734,-1.6047265380421838,10.39474782914793,-4.876192626261067,-0.3256357988956009,0.2841090032440043,-1.648869297920744,0.036502814362844,0.3403333338725349,0.3732399288560357,0.1165539068378228,7.57
CITY OF CHICAGO:Ward 40 Precinct 10,Ward 40,Brandon Johnson,Brandon Johnson,True,3.681865572740743,6.5759637188208595,-10.791751571318189,-0.4169204642973823,-1.5137125416395474,11.35542436531704,-3.4013605442176873,-1.2222726125422771,0.2961483845605,-0.45733409803332237,0.0553331359326238,0.2467281944172164,0.5881513621204839,0.0802801879482049,13.31
CITY OF CHICAGO:Ward 40 Precinct 11,Ward 40,Paul Vallas,Paul Vallas,True,2.2191335708378603,25.29313232830821,-7.831235742094184,-3.4021892488501737,-0.09746994662162556,3.9918078679714086,-1.3181601570743642,1.0072125971100594,0.03267081245265924,-0.07232219452841049,0.0301361187742074,0.3263835167986867,0.3759760478282847,0.2038683010849465,-1.7
CITY OF CHICAGO:Ward 40 Precinct 12,Ward 40,Chuy García,Brandon Johnson,False,3.8504928745567666,3.1825795644891075,-9.618129281715063,-2.747304024745878,-0.05472188551040036,11.557128492409738,-4.5442466431226025,-1.6815190623931326,-0.49525871635618096,-0.10563489020114052,0.0500577421323794,0.2913360462263516,0.4124115412048451,0.1630732354983716,9.1
CITY OF CHICAGO:Ward 40 Precinct 13,Ward 40,Brandon Johnson,Brandon Johnson,True,3.3458172694007704,17.32673267326733,-11.03322999631219,2.5640260341391388,-0.4908063968371623,7.784764428215607,-3.3003300330033,-0.8429497585547757,-0.2550858979857951,-0.49534561015819506,0.0840687695388017,0.1792310031854601,0.6516292063325967,0.0291123568542676,18.5
CITY OF CHICAGO:Ward 40 Precinct 14,Ward 40,Brandon Johnson,Brandon Johnson,True,5.768103508717147,31.03448275862069,-19.4125159642401,-2.364295384643972,6.989992774836644,14.73872376621308,-1.40485312899106,-0.006301391397476458,-0.28350401704765,-0.9446416423671891,0.0636303316765177,0.1586409940084745,0.6896101908864569,0.0323227760934217,28.5
CITY OF CHICAGO:Ward 40 Precinct 15,Ward 40,Brandon Johnson,Brandon Johnson,True,5.069083018542957,23.737373737373737,-18.59051177546353,2.6997103911948317,5.875917845253442,7.672315867216328,-3.535353535353535,1.083640102302245,-0.03193734931068847,-1.0632772822490635,0.0224917631339187,0.091934810501502,0.7604742748358817,0.0682148916599715,25.07
CITY OF CHICAGO:Ward 40 Precinct 16,Ward 40,Brandon Johnson,Brandon Johnson,True,5.088810415564359,21.252371916508537,-20.851541022599147,1.529794308660748,5.999745390984939,9.269804823156083,-1.3282732447817838,0.49256380093325236,0.13679041756559027,-1.1019703158333376,0.0439024390243902,0.1832752613240418,0.6445993031358885,0.0996515679442508,26.23
CITY OF CHICAGO:Ward 40 Precinct 17,Ward 40,Brandon Johnson,Brandon Johnson,True,4.043127541059423,6.741573033707865,-15.578797926414968,4.971961730064178,4.89233446852773,2.932861412568999,-2.247191011235955,-0.3981070302568713,0.36858131080802475,-0.9551854385986606,0.0305320030534912,0.1158333843438026,0.7552571298225138,0.0760315483511998,18.18
CITY OF CHICAGO:Ward 40 Precinct 18,Ward 40,Brandon Johnson,Brandon Johnson,True,4.6395855915240185,12.094395280235993,-17.121397468474907,3.576029183734919,4.89601538343077,6.790915338548609,-2.6548672566371683,0.3102949389364302,-0.1986718548322641,-1.5684933075970835,0.0147371610520122,0.0899284430155701,0.7578042671620149,0.1061250874601063,20.77
CITY OF CHICAGO:Ward 40 Precinct 19,Ward 40,Brandon Johnson,Brandon Johnson,True,5.866807609402948,11.11111111111111,-15.916445392941753,-3.8179194529636917,1.263230116495992,18.507849012540873,-4.285714285714286,-2.1526488858014043,0.6846800113326437,-0.3059737174329425,0.0097086412247072,0.3524703038996893,0.5855264719003849,0.0329133891475711,14.66
CITY OF CHICAGO:Ward 40 Precinct 20,Ward 40,Brandon Johnson,Brandon Johnson,True,4.073030295561667,4.15430267062315,-13.948086969730122,-0.5826239512265241,3.5710856080126736,9.634446541753782,-3.115727002967359,-1.5171371984705553,-0.15762472584333678,-0.05751036648898597,0.0276016953942137,0.1685914432104765,0.6575641259902193,0.0581156360799224,12.69
CITY OF CHICAGO:Ward 40 Precinct 21,Ward 40,Brandon Johnson,Brandon Johnson,True,6.176154463456819,23.68866328257191,-23.181049069373945,2.3511539756346678,2.791389401572818,16.725415954033934,-1.353637901861252,1.5530492351551888,0.34917680202359397,-1.1043633679991551,0.011328063766224,0.1603544125243724,0.6987960924618302,0.1162655906107969,27.43
CITY OF CHICAGO:Ward 40 Precinct 22,Ward 40,Brandon Johnson,Brandon Johnson,True,6.438058984515916,26.053639846743295,-22.349936143039592,3.9181663048202475,6.967341936098963,13.153658315950409,-2.80970625798212,0.8396081456682226,0.6353992709031836,-0.83065550166459,0.0246190353653813,0.1096603860005096,0.7295470769332537,0.0992614022124441,30.05
CITY OF CHICAGO:Ward 40 Precinct 23,Ward 40,Brandon Johnson,Brandon Johnson,True,4.582073915050911,16.516853932584276,-15.331335826226821,-1.8066351964668492,5.017058820278625,10.297884798084429,-2.0224719101123596,-1.076456917705879,-0.18598914500568536,-0.9187587065266487,0.0238619400957642,0.1319506256651193,0.7226528466615956,0.0901664166444164,17.8
CITY OF CHICAGO:Ward 41 Precinct 01,Ward 41,Paul Vallas,Paul Vallas,True,4.925916085987701,51.81598062953996,14.741074834308431,-6.5375302663438255,-5.084745762711865,-8.958837772397095,2.154394188739553,0.5697127022160862,0.944261262056413,0.4167718991283431,0.0969901006297236,0.1823800840377573,0.6224981641694245,0.0445923806334693,-32.25
