JoinField,jurisdiction,township,total_votes,pred_Fine,pred_Biss,pred_Abughazaleh,pred_Simmons,pred_Amiwala,pred_Andrew,pred_Huynh,actual_Fine,actual_Biss,actual_Abughazaleh,actual_Simmons,actual_Amiwala,actual_Andrew,actual_Huynh,err_Fine,err_Biss,err_Abughazaleh,err_Simmons,err_Amiwala,err_Andrew,err_Huynh
CITY OF CHICAGO:Ward 50 Precinct 24,CITY OF CHICAGO,,225.0,18.587948533199768,26.96306362777004,22.443412280199688,9.668880709290768,9.699531627589389,10.404434789328022,1.1675031629029895,73.77777777777777,13.777777777777779,9.777777777777779,0.8888888888888888,1.3333333333333335,0.4444444444444444,0.0,-55.18982924457801,13.185285849992262,12.66563450242191,8.779991820401879,8.366198294256055,9.959990344883577,1.1675031629029895
CITY OF CHICAGO:Ward 50 Precinct 25,CITY OF CHICAGO,,48.0,17.0167200048892,30.35277516701288,21.199240260786368,9.941532819843196,9.309445211653143,9.740096928056474,1.374964338039408,43.75,22.916666666666664,22.916666666666664,2.083333333333333,6.25,0.0,2.083333333333333,-26.7332799951108,7.436108500346215,-1.7174264058802962,7.858199486509863,3.059445211653143,9.740096928056474,-0.7083689952939249
CITY OF CHICAGO:Ward 49 Precinct 07,CITY OF CHICAGO,,721.0,13.812298631764715,26.18604950797155,29.04234077721087,16.328479128106885,7.548431125170271,3.037876473027876,2.979299087028506,6.796116504854369,21.220527045769764,41.33148404993065,19.00138696255201,7.350901525658807,2.7739251040221915,1.5256588072122053,7.016182126910347,4.965522462201786,-12.28914327271978,-2.6729078344451267,0.19752959951146476,0.2639513690056843,1.4536402798163006
CITY OF CHICAGO:Ward 48 Precinct 12,CITY OF CHICAGO,,563.0,14.00165098757905,26.557090810166468,28.254667341775495,16.165638836499813,7.494454951577952,3.523980230657791,2.937291572024099,10.124333925399645,21.49200710479574,40.49733570159858,18.47246891651865,6.039076376554174,1.5985790408525755,1.7761989342806392,3.8773170621794044,5.0650837053707285,-12.242668359823085,-2.3068300800188375,1.4553785750237775,1.9254011898052155,1.1610926377434596
CITY OF CHICAGO:Ward 48 Precinct 13,CITY OF CHICAGO,,417.0,16.01791583582706,30.28802743958608,22.894456752551125,14.722978277723977,6.615796753787947,5.576535705670432,2.81906396513406,12.470023980815348,42.92565947242206,22.062350119904075,13.42925659472422,2.877697841726619,4.07673860911271,2.158273381294964,3.547891855011713,-12.637632032835981,0.8321066326470508,1.293721682999756,3.738098912061328,1.4997970965577219,0.6607905838390962
CITY OF CHICAGO:Ward 48 Precinct 14,CITY OF CHICAGO,,471.0,14.008463398445553,26.570149323101404,28.22284233345057,16.15889390835317,7.495115351160894,3.543986411375923,2.935324004393133,10.615711252653929,25.265392781316347,36.09341825902335,17.62208067940552,5.7324840764331215,2.335456475583864,2.335456475583864,3.392752145791624,1.304756541785057,-7.870575925572783,-1.4631867710523494,1.7626312747277728,1.208529935792059,0.599867528809269
CITY OF CHICAGO:Ward 48 Precinct 32,CITY OF CHICAGO,,329.0,14.027935865234982,26.608293523013312,28.142123529131343,16.141997714195035,7.489466733582148,3.5939110684767974,2.931046296647052,8.51063829787234,25.53191489361702,39.81762917933131,13.98176291793313,7.598784194528875,2.735562310030395,1.82370820668693,5.517297567362641,1.0763786293962916,-11.67550565019997,2.1602347962619053,-0.1093174609467269,0.8583487584464025,1.1073380899601222
CITY OF CHICAGO:Ward 50 Precinct 09,CITY OF CHICAGO,,111.0,17.978339067502365,31.074844349433327,20.516334339373103,9.86926393794987,8.806126854906474,9.354968550691297,1.3348976304242248,58.55855855855856,30.630630630630627,2.7027027027027026,2.7027027027027026,0.0,5.405405405405405,0.0,-40.5802194910562,0.44421371880270044,17.8136316366704,7.166561235247168,8.806126854906474,3.9495631452858913,1.3348976304242248
CITY OF CHICAGO:Ward 50 Precinct 11,CITY OF CHICAGO,,604.0,17.786776280294877,25.616457992811537,25.32175529656497,10.34251462833005,9.881875040193467,8.64801988513354,1.3373756069522351,80.96026490066225,11.092715231788079,2.3178807947019866,0.6622516556291391,1.3245033112582782,3.145695364238411,0.49668874172185434,-63.17348862036738,14.523742761023458,23.00387450186298,9.68026297270091,8.55737172893519,5.502324520895129,0.8406868652303807
CITY OF CHICAGO:Ward 50 Precinct 12,CITY OF CHICAGO,,97.0,14.996783385885946,26.633089347790424,26.652052671552827,11.440823217666091,10.138748355140674,7.55933206957403,1.5139456826706834,53.608247422680414,21.649484536082475,12.371134020618557,2.0618556701030926,9.278350515463918,0.0,1.0309278350515463,-38.611464036794466,4.983604811707949,14.28091865093427,9.378967547562999,0.8603978396767555,7.55933206957403,0.48301784761913713
CITY OF CHICAGO:Ward 50 Precinct 14,CITY OF CHICAGO,,85.0,14.936909825271613,26.517059937518585,26.890347261856967,11.493176188767254,10.159338409224214,7.410730578151343,1.527212529490708,54.11764705882353,22.35294117647059,10.588235294117647,1.1764705882352942,7.0588235294117645,1.1764705882352942,3.5294117647058822,-39.180737233551916,4.164118761047995,16.30211196773932,10.31670560053196,3.100514879812449,6.2342599899160485,-2.0021992352151745
CITY OF CHICAGO:Ward 50 Precinct 16,CITY OF CHICAGO,,99.0,17.992342138246826,31.085961719619984,20.506246307056703,9.868767687493452,8.797816842865842,9.34926842632169,1.3343716086761737,60.60606060606061,19.19191919191919,8.080808080808081,4.040404040404041,5.05050505050505,2.0202020202020203,1.0101010101010102,-42.61371846781378,11.894042527700794,12.425438226248621,5.828363647089412,3.747311792360792,7.329066406119669,0.3242705985751635
CITY OF CHICAGO:Ward 50 Precinct 18,CITY OF CHICAGO,,72.0,16.444627329988567,29.258622971215683,23.542553842181864,10.491808159996438,9.420750344353166,8.26570804898758,1.5107040335573902,79.16666666666666,13.88888888888889,0.0,0.0,0.0,6.944444444444445,0.0,-62.722039336678094,15.369734082326794,23.542553842181864,10.491808159996438,9.420750344353166,1.3212636045431356,1.5107040335573902
CITY OF CHICAGO:Ward 50 Precinct 27,CITY OF CHICAGO,,72.0,17.96431853459775,31.06371951838681,20.526320966881872,9.86997719458125,8.814454941802477,9.360588721324383,1.3353948527061152,38.88888888888889,19.444444444444446,27.77777777777778,5.555555555555555,8.333333333333332,0.0,0.0,-20.92457035429114,11.619275073942365,-7.251456810895906,4.314421639025694,0.4811216084691452,9.360588721324383,1.3353948527061152
COOK:8200007,COOK,Niles,327.0,20.04328726586767,36.41288138486383,17.509980803194484,8.305119799560227,4.660099535966157,10.5703652299436,1.4330407108847028,28.440366972477065,33.33333333333333,21.100917431192663,1.529051987767584,8.256880733944955,6.422018348623854,0.9174311926605505,-8.397079706609397,3.0795480515305016,-3.590936627998179,6.776067811792643,-3.5967811979787987,4.148346881319747,0.5156095182241522
COOK:8200002,COOK,Niles,197.0,18.50236406516257,26.896507084481375,22.50547195435603,9.6756637217117,9.744332212008986,10.439395995960547,1.1710396965994627,20.812182741116754,34.51776649746193,23.3502538071066,7.1065989847715745,9.137055837563452,3.5532994923857872,1.5228426395939088,-2.309818675954183,-7.621259412980553,-0.8447818527505717,2.569064736940126,0.6072763744455347,6.88609650357476,-0.35180294299444603
COOK:8200026,COOK,Niles,228.0,17.017003216442948,30.353424257707257,21.199116312052745,9.941572142425391,9.308560579411129,9.740055829859187,1.3750423923820152,26.75438596491228,28.947368421052634,24.12280701754386,2.631578947368421,8.771929824561402,6.140350877192982,2.631578947368421,-9.737382748469333,1.4060558366546232,-2.923690705491115,7.30999319505697,0.5366307548497264,3.5997049526662055,-1.2565365549864056
COOK:8200053,COOK,Niles,387.0,17.01530523491997,30.349390011943807,21.20031727748644,9.940412014124142,9.31402762300802,9.740648397653562,1.374674171144722,24.289405684754524,35.65891472868217,14.987080103359174,3.6175710594315245,13.436692506459949,6.718346253229974,1.2919896640826873,-7.2741004498345525,-5.309524716738363,6.213237174127267,6.322840954692618,-4.122664883451929,3.0223021444235876,0.08268450706203456
COOK:8200059,COOK,Niles,379.0,20.043452076053928,36.41313721719193,17.510366960746747,8.304315019149787,4.659669461751163,10.570644510836416,1.4331894845507036,23.482849604221638,31.926121372031663,24.80211081794195,1.0554089709762533,12.66490765171504,3.6939313984168867,2.3746701846965697,-3.43939752816771,4.487015845160268,-7.291743857195204,7.2489060481735335,-8.005238189963878,6.87671311241953,-0.941480700145866
COOK:8300027,COOK,Northfield,199.0,20.04198655200932,36.40974681440234,17.511039317520083,8.303970717570998,4.664326102134384,10.570916249389398,1.4327889772541615,42.71356783919598,24.120603015075375,18.090452261306535,3.015075376884422,4.522613065326634,5.527638190954774,2.0100502512562812,-22.67158128718666,12.289143799326965,-0.5794129437864513,5.288895340686576,0.14171303680774994,5.043278058434624,-0.5772612740021197
COOK:8300033,COOK,Northfield,49.0,20.04174497190457,36.4090445633155,17.511677904724795,8.302949928512625,4.665200690049879,10.57131515840069,1.4328415133726142,20.408163265306122,30.612244897959183,32.6530612244898,2.0408163265306123,2.0408163265306123,10.204081632653061,2.0408163265306123,-0.3664182934015514,5.796799665356314,-15.141383319765001,6.262133601982013,2.6243843635192667,0.36723352574762913,-0.6079748131579981
COOK:8300043,COOK,Northfield,5.0,20.32284227715727,36.61534545199614,17.314866898223006,8.285044573456975,4.520323281690963,10.455222832358649,1.4211294153976737,20.0,40.0,20.0,0.0,20.0,0.0,0.0,0.322842277157271,-3.3846545480038586,-2.6851331017769944,8.285044573456975,-15.479676718309037,10.455222832358649,1.4211294153976737
COOK:8300049,COOK,Northfield,149.0,20.04214215967383,36.41001983180379,17.511288076423156,8.303422468341388,4.663896560514072,10.571102211486084,1.4329034220383527,42.95302013422819,26.174496644295303,14.76510067114094,0.6711409395973155,10.06711409395973,3.3557046979865772,2.013422818791946,-22.91087797455436,10.235523187508484,2.7461874052822157,7.632281528744072,-5.403217533445659,7.215397513499506,-0.5805193967535933
COOK:8300051,COOK,Northfield,622.0,22.130839621536303,33.43114502311593,18.39650048849606,7.923934937567181,4.68218067324066,11.16255751037881,1.2076164759457255,52.41157556270096,23.47266881028939,10.289389067524116,1.1254019292604502,1.2861736334405145,10.128617363344052,1.2861736334405145,-30.280735941164657,9.95847621282654,8.107111420971943,6.798533008306731,3.396007039800146,1.033940147034759,-0.07855715749478898
COOK:8300053,COOK,Northfield,268.0,20.378964984464258,36.65657971227957,17.275526267623345,8.281573597973466,4.49132944128255,10.432014607959914,1.4187861186975408,65.29850746268657,23.88059701492537,4.850746268656716,0.3731343283582089,0.3731343283582089,2.9850746268656714,2.2388059701492535,-44.91954247822231,12.775982697354202,12.424779998966628,7.908439269615258,4.118195112924342,7.446939981094243,-0.8200198514517127
COOK:8000011,COOK,Maine,75.0,18.50265704673587,26.89719693882977,22.505357649042505,9.675663343832756,9.74340655664408,10.439366094669955,1.1711271005257249,13.333333333333334,37.333333333333336,28.000000000000004,6.666666666666667,4.0,9.333333333333334,1.3333333333333335,5.169323713402536,-10.436136394503567,-5.494642350957498,3.008996677166089,5.74340655664408,1.1060327613366212,-0.1622062328076086
COOK:8000015,COOK,Maine,173.0,18.500682459647503,26.89245227046604,22.50700529407076,9.673794634377728,9.74983466816556,10.440247111216753,1.1707582923363384,23.121387283236995,31.213872832369944,23.699421965317917,0.0,13.294797687861271,6.358381502890173,2.312138728323699,-4.620704823589492,-4.321420561903903,-1.1924166712471589,9.673794634377728,-3.544963019695711,4.08186560832658,-1.1413804359873607
COOK:8000032,COOK,Maine,181.0,18.502997038074454,26.898001762785665,22.505185601340205,9.675746951188795,9.742323864285778,10.439300876808764,1.1712186357969967,22.099447513812155,37.569060773480665,20.994475138121548,3.867403314917127,9.392265193370166,2.7624309392265194,3.314917127071823,-3.5964504757377007,-10.671059010695,1.5107104632186577,5.808343636271669,0.3500586709156117,7.676869937582245,-2.1436984912748267
COOK:8000040,COOK,Maine,143.0,19.238628128536845,29.23533598662786,26.213656223870235,7.585609519860368,6.6263300175612745,7.61794395193961,2.417270901884486,29.37062937062937,31.46853146853147,21.678321678321677,2.097902097902098,9.79020979020979,4.195804195804196,1.3986013986013985,-10.132001242092525,-2.2331954819036106,4.535334545548558,5.4877074219582695,-3.1638797726485155,3.4221397561354143,1.0186695032830875
COOK:8000051,COOK,Maine,127.0,17.016188739153158,30.351529826405105,21.19956178838665,9.941279331241148,9.31113640460098,9.74024132732147,1.3748373131721512,17.322834645669293,33.85826771653544,18.89763779527559,1.574803149606299,14.173228346456693,6.299212598425196,7.874015748031496,-0.30664590651613466,-3.5067378901303314,2.3019239931110604,8.366476181634848,-4.862091941855713,3.441028728896274,-6.4991784348593455
COOK:8000073,COOK,Maine,103.0,19.62234595718817,27.76807244664697,21.69228652826357,9.589771267161176,9.156656110425176,9.981054698870048,1.124587721725559,35.92233009708738,38.83495145631068,9.70873786407767,5.825242718446602,5.825242718446602,2.912621359223301,0.9708737864077669,-16.299984139899212,-11.066879009663708,11.9835486641859,3.7645285487145737,3.3314133919785744,7.068433339646747,0.1537139353177922
COOK:8200003,COOK,Niles,341.0,21.212273715427894,32.13239470501367,19.296327204351268,8.228590366885172,5.658413933919006,11.190193230740125,1.2165815739435215,36.65689149560117,26.97947214076246,12.903225806451612,1.7595307917888565,9.67741935483871,11.436950146627565,0.5865102639296188,-15.444617780173278,5.152922564251206,6.393101397899656,6.469059575096315,-4.019005420919704,-0.2467569158874401,0.6300713100139027
COOK:8200030,COOK,Niles,164.0,17.015274600323522,30.34922290662114,21.200641665249545,9.93977989060352,9.31423421286734,9.740887972367954,1.3747334822476551,17.073170731707318,29.268292682926827,21.951219512195124,0.0,21.951219512195124,7.317073170731707,2.4390243902439024,-0.05789613138379579,1.0809302236943132,-0.7505778469455784,9.93977989060352,-12.636985299327783,2.4238148016362473,-1.0642909079962473
COOK:8200032,COOK,Niles,132.0,20.366328944763836,36.64989802213993,17.283163777359274,8.28560401143185,4.493868577464285,10.436511897230108,1.419399499891384,34.090909090909086,37.878787878787875,14.393939393939394,1.5151515151515151,5.303030303030303,3.787878787878788,3.0303030303030303,-13.72458014614525,-1.228889856647946,2.8892243834198794,6.770452496280335,-0.8091617255660175,6.64863310935132,-1.6109035304116464
COOK:8200038,COOK,Niles,416.0,17.537814329878163,30.74021350587908,20.82941638738056,9.900048692074698,9.043110813718094,9.531468698032608,1.3527023033174688,25.0,31.971153846153843,18.028846153846153,2.644230769230769,15.384615384615385,5.288461538461538,1.6826923076923077,-7.462185670121837,-1.2309403402747634,2.8005702335344083,7.255817922843929,-6.341504570897291,4.24300715957107,-0.32999000437483894
COOK:8200046,COOK,Niles,311.0,17.015599641532944,30.350015060208037,21.200347942445678,9.94013083334456,9.313164906959436,9.740726281294442,1.3747900644955968,31.189710610932476,35.048231511254016,15.755627009646304,1.2861736334405145,12.218649517684888,2.2508038585209005,2.2508038585209005,-14.174110969399532,-4.69821645104598,5.444720932799374,8.653957199904045,-2.905484610725452,7.489922422773542,-0.8760137940253037
COOK:8200050,COOK,Niles,263.0,17.015861824229663,30.350680159433608,21.200027134983483,9.940583275681403,9.312272474780208,9.74053243324256,1.3748174279297452,15.209125475285171,39.163498098859314,16.730038022813687,3.041825095057034,14.068441064638785,7.604562737642586,4.182509505703422,1.8067363489444919,-8.812817939425706,4.469989112169795,6.89875818062437,-4.756168589858577,2.1359696955999743,-2.8076920777736767
COOK:8200052,COOK,Niles,177.0,17.02939028908129,30.36037903965551,21.190389802341407,9.939402721538483,9.305962525655849,9.735077694033231,1.3741726579749085,18.64406779661017,28.8135593220339,30.508474576271187,0.5649717514124294,16.38418079096045,3.389830508474576,1.694915254237288,-1.614677507528878,1.5468197176216094,-9.31808477392978,9.374430970126054,-7.078218265304601,6.345247185558655,-0.32074259626237955
COOK:8200060,COOK,Niles,356.0,20.393075046112223,36.66726245225256,17.264951105876122,8.282009398201971,4.483687179599633,10.425725714418718,1.4180638338194596,31.46067415730337,34.55056179775281,18.258426966292134,1.6853932584269662,10.955056179775282,2.528089887640449,0.5617977528089888,-11.067599111191146,2.116700654499745,-0.9934758604160123,6.596616139775005,-6.471369000175649,7.897635826778268,0.8562660810104707
CITY OF CHICAGO:Ward 40 Precinct 15,CITY OF CHICAGO,,534.0,13.886363356665065,26.330938528353663,28.73829006650463,16.26282948498844,7.525891456002238,3.226999692881938,2.963462144884718,7.303370786516854,26.02996254681648,40.63670411985019,15.355805243445692,7.116104868913857,0.9363295880149813,2.6217228464419478,6.582992570148211,0.3009759815371815,-11.898414053345558,0.9070242415427483,0.409786587088381,2.290670104866957,0.34173929844277007
CITY OF CHICAGO:Ward 40 Precinct 16,CITY OF CHICAGO,,480.0,13.990591153201576,26.534932274761875,28.304195724344527,16.171971315518416,7.497145473109342,3.495643807236426,2.9402949821085254,5.0,21.041666666666668,45.625,13.750000000000002,5.208333333333334,1.875,7.5,8.990591153201576,5.493265608095207,-17.320804275655473,2.421971315518414,2.2888121397760077,1.620643807236426,-4.559705017891474
CITY OF CHICAGO:Ward 40 Precinct 19,CITY OF CHICAGO,,253.0,13.844448047240313,26.24903809474904,28.914380503452275,16.29975330939905,7.536311677622653,3.117865013740369,2.972978084076947,10.276679841897234,23.715415019762844,43.08300395256917,9.881422924901186,7.5098814229249005,1.5810276679841897,3.9525691699604746,3.5677682053430786,2.5336230749861954,-14.168623449116897,6.418330384497866,0.026430254697752176,1.5368373457561793,-0.9795910858835275
CITY OF CHICAGO:Ward 40 Precinct 20,CITY OF CHICAGO,,584.0,13.81387391470852,26.189261156831652,29.042303328317875,16.326575186660865,7.544288796267642,3.038621752869662,2.979850594624468,12.5,25.85616438356164,34.93150684931507,9.075342465753424,6.8493150684931505,3.767123287671233,7.02054794520548,1.3138739147085197,0.33309677327001097,-5.889203520997196,7.25123272090744,0.6949737277744914,-0.7285015348015706,-4.040697350581011
CITY OF CHICAGO:Ward 41 Precinct 28,CITY OF CHICAGO,,247.0,22.04649510293533,27.562749298591605,26.197204736559826,6.5856490847524265,6.286336715680074,7.924761746936255,2.3315780448251515,23.076923076923077,28.34008097165992,19.838056680161944,7.28744939271255,3.2388663967611335,14.979757085020243,3.2388663967611335,-1.030427973987745,-0.7773316730683142,6.359148056397881,-0.7018003079601236,3.0474703189189403,-7.054995338083987,-0.907288351935982
CITY OF CHICAGO:Ward 41 Precinct 29,CITY OF CHICAGO,,410.0,22.55193770822765,28.417410396131608,24.38059265179341,6.121468907522155,6.15652024235032,9.076971401664224,2.2298734225913086,28.292682926829265,28.292682926829265,19.024390243902438,4.878048780487805,1.2195121951219512,15.853658536585366,2.4390243902439024,-5.740745218601614,0.1247274693023428,5.356202407890972,1.2434201270343506,4.937008047228368,-6.776687134921142,-0.20915096765259378
